id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form
7606,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Parents' intelligence has a direct effect on parents' social status and child's intelligence. Other unobserved factors has a direct effect on parents' social status and child's intelligence. Parents' social status has a direct effect on child's intelligence. Other unobserved factors is unobserved. Method 1: We look at how parents' intelligence correlates with child's intelligence case by case according to parents' social status. Method 2: We look directly at how parents' intelligence correlates with child's intelligence in general.",no,"nan
nan
nan
nan
nan
nan
nan",arrowhead,nature_vs_nurture,2,backadj,[backdoor adjustment set for Y given X]
28167,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zupj has a direct effect on xyfo and yupt. Yupt has a direct effect on muvq. Xyfo has a direct effect on muvq. For those who are not zupj and are not yupt, the probability of muvq is 53%. For those who are not zupj and are yupt, the probability of muvq is 32%. For those who are zupj and are not yupt, the probability of muvq is 32%. For those who are zupj and are yupt, the probability of muvq is 33%. The overall probability of zupj is 68%.",yes,"Let V1 = zupj; V3 = xyfo; X = yupt; Y = muvq.
V1->V3,V1->X,X->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V1=v} P(V1=v)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.53
P(Y=1 | V1=0, X=1) = 0.32
P(Y=1 | V1=1, X=0) = 0.32
P(Y=1 | V1=1, X=1) = 0.33
P(V1=1) = 0.68
0.32 * (0.32 - 0.53) 0.68 * (0.33 - 0.32) = -0.06
-0.06 < 0",diamondcut,nonsense6,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
15562,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and manager. Manager has a direct effect on foot size. Director has a direct effect on foot size. For CEOs who fire employees and managers who don't sign termination letters, the probability of large feet is 60%. For CEOs who fire employees and managers who sign termination letters, the probability of large feet is 10%. For CEOs who fire employees and managers who don't sign termination letters, the probability of large feet is 80%. For CEOs who fire employees and managers who sign termination letters, the probability of large feet is 33%. The overall probability of CEO's decision to fire the employee is 89%.",no,"Let V1 = CEO; V3 = director; X = manager; Y = foot size.
V1->V3,V1->X,X->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V1=v} P(V1=v)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.60
P(Y=1 | V1=0, X=1) = 0.10
P(Y=1 | V1=1, X=0) = 0.80
P(Y=1 | V1=1, X=1) = 0.33
P(V1=1) = 0.89
0.11 * (0.10 - 0.60) 0.89 * (0.33 - 0.80) = -0.47
-0.47 < 0",diamondcut,firing_employee,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
28746,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on hwax. Rukz has a direct effect on hwax. For those who are hwax, the correlation between pexu and rukz is -0.02.",yes,"Let Y = rukz; X = pexu; V3 = hwax.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,nonsense8,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]"
13367,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Liking spicy food has a direct effect on parents' social status and child's intelligence. Other unobserved factors has a direct effect on parents' social status and child's intelligence. Parents' social status has a direct effect on child's intelligence. Other unobserved factors is unobserved. For children who do not like spicy food, the probability of intelligent child is 31%. For children who like spicy food, the probability of intelligent child is 62%.",yes,"Let V2 = other unobserved factors; X = liking spicy food; V3 = parents' social status; Y = child's intelligence.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.31
P(Y=1 | X=1) = 0.62
0.62 - 0.31 = 0.31
0.31 > 0",arrowhead,nature_vs_nurture,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
27503,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt and kwox. Yupt has a direct effect on kwox. Method 1: We look at how jyka correlates with kwox case by case according to yupt. Method 2: We look directly at how jyka correlates with kwox in general.",no,"nan
nan
nan
nan
nan
nan
nan",mediation,nonsense5,2,backadj,[backdoor adjustment set for Y given X]
25151,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on glimx. Jyka has a direct effect on glimx. Method 1: We look at how zuph correlates with glimx case by case according to jyka. Method 2: We look directly at how zuph correlates with glimx in general.",no,"nan
nan
nan
nan
nan
nan
nan",fork,nonsense9,2,backadj,[backdoor adjustment set for Y given X]
6367,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on drug taken and cholesterol level. Treatment assignment has a direct effect on drug taken. Drug taken has a direct effect on cholesterol level. Unobserved confounders is unobserved. Method 1: We look at how drug taken correlates with cholesterol level case by case according to unobserved confounders. Method 2: We look directly at how drug taken correlates with cholesterol level in general.",yes,"nan
nan
nan
nan
nan
nan
nan",IV,cholesterol,2,backadj,[backdoor adjustment set for Y given X]
11602,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a brother has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on smallpox survival. Vaccination reaction has a direct effect on smallpox survival. Method 1: We look at how having a brother correlates with smallpox survival case by case according to vaccination reaction. Method 2: We look directly at how having a brother correlates with smallpox survival in general.",no,"nan
nan
nan
nan
nan
nan
nan",diamond,vaccine_kills,2,backadj,[backdoor adjustment set for Y given X]
20999,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoy has a direct effect on rixq and xevu. Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. Swoy is unobserved. Method 1: We look directly at how rixq correlates with xevu in general. Method 2: We look at this correlation case by case according to swoy.",no,"nan
nan
nan
nan
nan
nan
nan",frontdoor,nonsense0,2,backadj,[backdoor adjustment set for Y given X]
4320,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gene has a direct effect on smoking and lung cancer. Pollution has a direct effect on smoking and lung cancer. Smoking has a direct effect on lung cancer. Pollution is unobserved. For people with nonsmoking genes, the probability of lung cancer is 51%. For people with smoking genes, the probability of lung cancer is 61%.",no,"Let V2 = pollution; X = gene; V3 = smoking; Y = lung cancer.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.51
P(Y=1 | X=1) = 0.61
0.61 - 0.51 = 0.09
0.09 > 0",arrowhead,smoking_gene_cancer,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
10837,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. Method 1: We look directly at how having a sister correlates with prisoner in general. Method 2: We look at this correlation case by case according to the private.",yes,"nan
nan
nan
nan
nan
nan
nan",diamond,firing_squad,2,backadj,[backdoor adjustment set for Y given X]
29256,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on jyka and glimx. Jyka has a direct effect on glimx. Method 1: We look directly at how zuph correlates with glimx in general. Method 2: We look at this correlation case by case according to jyka.",yes,"nan
nan
nan
nan
nan
nan
nan",mediation,nonsense9,2,backadj,[backdoor adjustment set for Y given X]
15901,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Ability to speak english has a direct effect on the forest. The smoker has a direct effect on the forest. Method 1: We look at how ability to speak english correlates with the forest case by case according to the smoker. Method 2: We look directly at how ability to speak english correlates with the forest in general.",no,"nan
nan
nan
nan
nan
nan
nan",fork,forest_fire,2,backadj,[backdoor adjustment set for Y given X]
3900,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and disease. Vaccination has a direct effect on disease. For people with no pre-conditions and refusing the vaccine, the probability of recovering from the disease is 7%. For people with no pre-conditions and getting the vaccine, the probability of recovering from the disease is 37%. For people with pre-conditions and refusing the vaccine, the probability of recovering from the disease is 65%. For people with pre-conditions and getting the vaccine, the probability of recovering from the disease is 96%. The overall probability of pre-conditions is 41%.",no,"Let V1 = pre-conditions; X = vaccination; Y = disease.
V1->X,V1->Y,X->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V1=v} P(V1=v)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.07
P(Y=1 | V1=0, X=1) = 0.37
P(Y=1 | V1=1, X=0) = 0.65
P(Y=1 | V1=1, X=1) = 0.96
P(V1=1) = 0.41
0.59 * (0.37 - 0.07) + 0.41 * (0.96 - 0.65) = 0.31
0.31 > 0",confounding,simpson_vaccine,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
1564,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Appearance has a direct effect on fame. Talent has a direct effect on fame. Method 1: We look directly at how appearance correlates with talent in general. Method 2: We look at this correlation case by case according to fame.",yes,"nan
nan
nan
nan
nan
nan
nan",collision,celebrity,2,backadj,[backdoor adjustment set for Y given X]
3963,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and disease. Vaccination has a direct effect on disease. For people with no pre-conditions and refusing the vaccine, the probability of recovering from the disease is 7%. For people with no pre-conditions and getting the vaccine, the probability of recovering from the disease is 39%. For people with pre-conditions and refusing the vaccine, the probability of recovering from the disease is 66%. For people with pre-conditions and getting the vaccine, the probability of recovering from the disease is 99%. The overall probability of pre-conditions is 58%.",yes,"Let V1 = pre-conditions; X = vaccination; Y = disease.
V1->X,V1->Y,X->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V1=v} P(V1=v)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.07
P(Y=1 | V1=0, X=1) = 0.39
P(Y=1 | V1=1, X=0) = 0.66
P(Y=1 | V1=1, X=1) = 0.99
P(V1=1) = 0.58
0.42 * (0.39 - 0.07) + 0.58 * (0.99 - 0.66) = 0.32
0.32 > 0",confounding,simpson_vaccine,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
19718,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. For people who do not have a sister, the probability of lung cancer is 60%. For people who have a sister, the probability of lung cancer is 74%.",no,"Let X = having a sister; V2 = tar deposit; Y = lung cancer.
X->V2,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.60
P(Y=1 | X=1) = 0.74
0.74 - 0.60 = 0.14
0.14 > 0",chain,smoking_tar_cancer,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
2388,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and admission status. Residency status has a direct effect on department competitiveness and admission status. Department competitiveness has a direct effect on admission status. Residency status is unobserved. Method 1: We look at how gender correlates with admission status case by case according to department competitiveness. Method 2: We look directly at how gender correlates with admission status in general.",no,"nan
nan
nan
nan
nan
nan
nan",arrowhead,gender_admission_state,2,backadj,[backdoor adjustment set for Y given X]
23112,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on jyka and kwox. Jyka has a direct effect on kwox. For those who are not yu'detpt and are not jyka, the probability of kwox is 23%. For those who are not yu'detpt and are jyka, the probability of kwox is 23%. For those who are yupt and are not jyka, the probability of kwox is 14%. For those who are yupt and are jyka, the probability of kwox is 20%. The overall probability of yupt is 97%.",no,"Let V1 = yupt; X = jyka; Y = kwox.
V1->X,V1->Y,X->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V1=v} P(V1=v)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.23
P(Y=1 | V1=0, X=1) = 0.23
P(Y=1 | V1=1, X=0) = 0.14
P(Y=1 | V1=1, X=1) = 0.20
P(V1=1) = 0.97
0.03 * (0.23 - 0.23) + 0.97 * (0.20 - 0.14) = 0.05
0.05 > 0",confounding,nonsense5,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
6540,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Education level has a direct effect on skill. Skill has a direct effect on salary. Method 1: We look directly at how education level correlates with salary in general. Method 2: We look at this correlation case by case according to skill.",yes,"nan
nan
nan
nan
nan
nan
nan",chain,college_salary,2,backadj,[backdoor adjustment set for Y given X]
15623,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having visited England has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. For people who have not visited England, the probability of the prisoner's death is 28%. For people who have visited England, the probability of the prisoner's death is 62%.",yes,"Let X = having visited England; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.28
P(Y=1 | X=1) = 0.62
0.62 - 0.28 = 0.34
0.34 > 0",diamond,firing_squad,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
618,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Season has a direct effect on sprinkler and weather. Weather has a direct effect on ground. Sprinkler has a direct effect on ground. Method 1: We look at how season correlates with ground case by case according to sprinkler. Method 2: We look directly at how season correlates with ground in general.",no,"nan
nan
nan
nan
nan
nan
nan",diamond,floor_wet,2,backadj,[backdoor adjustment set for Y given X]
4539,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Method 1: We look directly at how smoking correlates with lung cancer in general. Method 2: We look at this correlation case by case according to tar deposit.",yes,"nan
nan
nan
nan
nan
nan
nan",chain,smoking_tar_cancer,2,backadj,[backdoor adjustment set for Y given X]
15197,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a brother has a direct effect on wife and alarm clock. Wife has a direct effect on alarm clock. Method 1: We look directly at how having a brother correlates with alarm clock in general. Method 2: We look at this correlation case by case according to wife.",yes,"nan
nan
nan
nan
nan
nan
nan",mediation,alarm,2,backadj,[backdoor adjustment set for Y given X]
27707,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on qwiu and jyka. Jyka has a direct effect on kwox. Qwiu has a direct effect on kwox. Method 1: We look directly at how jyka correlates with kwox in general. Method 2: We look at this correlation case by case according to qwiu.",no,"nan
nan
nan
nan
nan
nan
nan",diamondcut,nonsense5,2,backadj,[backdoor adjustment set for Y given X]
1240,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vaccination status has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on smallpox survival. Vaccination reaction has a direct effect on smallpox survival. For unvaccinated individuals, the probability of smallpox survival is 33%. For vaccinated individuals, the probability of smallpox survival is 34%.",no,"Let X = vaccination status; V3 = vaccination reaction; V2 = getting smallpox; Y = smallpox survival.
X->V3,X->V2,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.33
P(Y=1 | X=1) = 0.34
0.34 - 0.33 = 0.01
0.01 > 0",diamond,vaccine_kills,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
24370,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on hwax. Rukz has a direct effect on hwax. Method 1: We look directly at how pexu correlates with rukz in general. Method 2: We look at this correlation case by case according to hwax.",yes,"nan
nan
nan
nan
nan
nan
nan",collision,nonsense8,2,backadj,[backdoor adjustment set for Y given X]
325,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and manager. Manager has a direct effect on employee. Director has a direct effect on employee. Method 1: We look at how manager correlates with employee case by case according to director. Method 2: We look directly at how manager correlates with employee in general.",yes,"nan
nan
nan
nan
nan
nan
nan",diamondcut,firing_employee,2,backadj,[backdoor adjustment set for Y given X]
7444,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Respiratory issues has a direct effect on hospitalization status. Broken bones has a direct effect on hospitalization status. For hospitalized individuals, the correlation between respiratory issues and broken bones is -0.25.",no,"Let Y = broken bones; X = respiratory issues; V3 = hospitalization status.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
no",collision,hospitalization,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]"
13722,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. For patients not consuming citrus, the probability of curly hair is 33%. For patients consuming citrus, the probability of curly hair is 13%.",yes,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.33
P(Y=1 | X=1) = 0.13
0.13 - 0.33 = -0.20
-0.20 < 0",chain,orange_scurvy,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
5555,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The camper has a direct effect on the forest. The smoker has a direct effect on the forest. For campers who do not light a match, the probability of the forest on fire is 71%. For campers who light a match, the probability of the forest on fire is 57%.",no,"Let V2 = the smoker; X = the camper; Y = the forest.
X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y|X)
P(Y=1 | X=0) = 0.71
P(Y=1 | X=1) = 0.57
0.57 - 0.71 = -0.14
-0.14 < 0",fork,forest_fire,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
11979,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on drug taken and freckles. Treatment assignment has a direct effect on drug taken. Drug taken has a direct effect on freckles. Unobserved confounders is unobserved. For patients not assigned the drug treatment, the probability of freckles is 59%. For patients assigned the drug treatment, the probability of freckles is 67%. For patients not assigned the drug treatment, the probability of taking of all assigned drugs is 26%. For patients assigned the drug treatment, the probability of taking of all assigned drugs is 69%.",yes,"Let V2 = treatment assignment; V1 = unobserved confounders; X = drug taken; Y = freckles.
V1->X,V2->X,V1->Y,X->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
[P(Y=1|V2=1)-P(Y=1|V2=0)]/[P(X=1|V2=1)-P(X=1|V2=0)]
P(Y=1 | V2=0) = 0.59
P(Y=1 | V2=1) = 0.67
P(X=1 | V2=0) = 0.26
P(X=1 | V2=1) = 0.69
(0.67 - 0.59) / (0.69 - 0.26) = 0.20
0.20 > 0",IV,cholesterol,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
13704,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. For patients not consuming citrus, the probability of curly hair is 41%. For patients consuming citrus, the probability of curly hair is 25%.",yes,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.41
P(Y=1 | X=1) = 0.25
0.25 - 0.41 = -0.17
-0.17 < 0",chain,orange_scurvy,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
16733,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Ability to speak english has a direct effect on fame. Talent has a direct effect on fame. For people who are famous, the correlation between speaking english and talent is -0.04.",yes,"Let Y = talent; X = ability to speak english; V3 = fame.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,celebrity,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]"
1338,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Medication has a direct effect on blood pressure and heart condition. Blood pressure has a direct effect on heart condition. For people not taking any medication, the probability of healthy heart is 26%. For people taking medication, the probability of healthy heart is 49%.",yes,"Let X = medication; V2 = blood pressure; Y = heart condition.
X->V2,X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.26
P(Y=1 | X=1) = 0.49
0.49 - 0.26 = 0.23
0.23 > 0",mediation,blood_pressure,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
19644,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Method 1: We look at how having a sister correlates with lung cancer case by case according to tar deposit. Method 2: We look directly at how having a sister correlates with lung cancer in general.",no,"nan
nan
nan
nan
nan
nan
nan",chain,smoking_tar_cancer,2,backadj,[backdoor adjustment set for Y given X]
8509,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Age has a direct effect on hospital costs and recovery. Hospital costs has a direct effect on recovery. Method 1: We look directly at how hospital costs correlates with recovery in general. Method 2: We look at this correlation case by case according to age.",no,"nan
nan
nan
nan
nan
nan
nan",confounding,simpson_hospital,2,backadj,[backdoor adjustment set for Y given X]
1775,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Education level has a direct effect on skill. Skill has a direct effect on salary. For people without a college degree, the probability of high salary is 54%. For people with a college degree or higher, the probability of high salary is 83%.",no,"Let X = education level; V2 = skill; Y = salary.
X->V2,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.54
P(Y=1 | X=1) = 0.83
0.83 - 0.54 = 0.28
0.28 > 0",chain,college_salary,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
3597,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. For patients who are not male and not receiving treatment, the probability of recovery is 6%. For patients who are not male and receiving treatment, the probability of recovery is 20%. For patients who are male and not receiving treatment, the probability of recovery is 71%. For patients who are male and receiving treatment, the probability of recovery is 88%. The overall probability of male gender is 60%.",no,"Let V1 = gender; X = treatment; Y = recovery.
V1->X,V1->Y,X->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V1=v} P(V1=v)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.06
P(Y=1 | V1=0, X=1) = 0.20
P(Y=1 | V1=1, X=0) = 0.71
P(Y=1 | V1=1, X=1) = 0.88
P(V1=1) = 0.60
0.40 * (0.20 - 0.06) + 0.60 * (0.88 - 0.71) = 0.16
0.16 > 0",confounding,simpson_drug,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
7,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Husband has a direct effect on wife and alarm clock. Wife has a direct effect on alarm clock. For husbands that don't set the alarm, the probability of ringing alarm is 26%. For husbands that set the alarm, the probability of ringing alarm is 76%.",no,"Let X = husband; V2 = wife; Y = alarm clock.
X->V2,X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.26
P(Y=1 | X=1) = 0.76
0.76 - 0.26 = 0.50
0.50 > 0",mediation,alarm,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
12367,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Listening to jazz has a direct effect on elite institution admission status. Effort has a direct effect on elite institution admission status. For students accepted to elite institutions, the correlation between listening to jazz and being hard-working is -0.66.",no,"Let Y = effort; X = listening to jazz; V3 = elite institution admission status.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
no",collision,elite_students,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]"
2380,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and admission status. Residency status has a direct effect on department competitiveness and admission status. Department competitiveness has a direct effect on admission status. Residency status is unobserved. For individuals who are not male, the probability of admission acceptance is 71%. For individuals who are male, the probability of admission acceptance is 68%.",no,"Let V2 = residency status; X = gender; V3 = department competitiveness; Y = admission status.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.71
P(Y=1 | X=1) = 0.68
0.68 - 0.71 = -0.03
-0.03 < 0",arrowhead,gender_admission_state,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
2914,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Parents' intelligence has a direct effect on parents' social status and child's intelligence. Other unobserved factors has a direct effect on parents' social status and child's intelligence. Parents' social status has a direct effect on child's intelligence. Other unobserved factors is unobserved. Method 1: We look at how parents' intelligence correlates with child's intelligence case by case according to parents' social status. Method 2: We look directly at how parents' intelligence correlates with child's intelligence in general.",no,"nan
nan
nan
nan
nan
nan
nan",arrowhead,nature_vs_nurture,2,backadj,[backdoor adjustment set for Y given X]
26864,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gwet has a direct effect on cwoi and yomx. Yomx has a direct effect on xevu. Cwoi has a direct effect on xevu. Method 1: We look at how yomx correlates with xevu case by case according to cwoi. Method 2: We look directly at how yomx correlates with xevu in general.",yes,"nan
nan
nan
nan
nan
nan
nan",diamondcut,nonsense3,2,backadj,[backdoor adjustment set for Y given X]
